----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
| competition                                               | event                               | eventName        | team                             | teamName               | player                                | playerName        | playerParticipation                                  | teamParticipation                                  | membership                                      | statProperty                                                        | statValue |
| <http://example.com/Competition/l.premierleague.com-2020> | <http://example.com/Event/E2128607> | "Event E2128607" | <http://example.com/Team/EPLT35> | "West Bromwich Albion" | <http://example.com/Athlete/p.210407> | "Matheus Pereira" | <http://example.com/Participation/E2128607-p.210407> | <http://example.com/Participation/E2128607-EPLT35> | <http://example.com/Membership/EPLT35-p.210407> | <https://sportschema.org/ontologies/soccer/passesComplete3rdFinal>  | "9"       |
| <http://example.com/Competition/l.premierleague.com-2020> | <http://example.com/Event/E2128607> | "Event E2128607" | <http://example.com/Team/EPLT35> | "West Bromwich Albion" | <http://example.com/Athlete/p.210407> | "Matheus Pereira" | <http://example.com/Participation/E2128607-p.210407> | <http://example.com/Participation/E2128607-EPLT35> | <http://example.com/Membership/EPLT35-p.210407> | <https://sportschema.org/ontologies/soccer/passesIncomplete>        | "8"       |
| <http://example.com/Competition/l.premierleague.com-2020> | <http://example.com/Event/E2128607> | "Event E2128607" | <http://example.com/Team/EPLT35> | "West Bromwich Albion" | <http://example.com/Athlete/p.210407> | "Matheus Pereira" | <http://example.com/Participation/E2128607-p.210407> | <http://example.com/Participation/E2128607-EPLT35> | <http://example.com/Membership/EPLT35-p.210407> | <https://sportschema.org/ontologies/soccer/passesTotal>             | "25"      |
| <http://example.com/Competition/l.premierleague.com-2020> | <http://example.com/Event/E2128607> | "Event E2128607" | <http://example.com/Team/EPLT35> | "West Bromwich Albion" | <http://example.com/Athlete/p.210407> | "Matheus Pereira" | <http://example.com/Participation/E2128607-p.210407> | <http://example.com/Participation/E2128607-EPLT35> | <http://example.com/Membership/EPLT35-p.210407> | <https://sportschema.org/ontologies/soccer/shotsBlockedCross>       | "1"       |
| <http://example.com/Competition/l.premierleague.com-2020> | <http://example.com/Event/E2128607> | "Event E2128607" | <http://example.com/Team/EPLT35> | "West Bromwich Albion" | <http://example.com/Athlete/p.210407> | "Matheus Pereira" | <http://example.com/Participation/E2128607-p.210407> | <http://example.com/Participation/E2128607-EPLT35> | <http://example.com/Membership/EPLT35-p.210407> | <https://sportschema.org/ontologies/soccer/shotsOffGoalTotal>       | "2"       |
| <http://example.com/Competition/l.premierleague.com-2020> | <http://example.com/Event/E2128607> | "Event E2128607" | <http://example.com/Team/EPLT35> | "West Bromwich Albion" | <http://example.com/Athlete/p.210407> | "Matheus Pereira" | <http://example.com/Participation/E2128607-p.210407> | <http://example.com/Participation/E2128607-EPLT35> | <http://example.com/Membership/EPLT35-p.210407> | <https://sportschema.org/ontologies/soccer/shotsOnGoalTotal>        | "2"       |
| <http://example.com/Competition/l.premierleague.com-2020> | <http://example.com/Event/E2128607> | "Event E2128607" | <http://example.com/Team/EPLT35> | "West Bromwich Albion" | <http://example.com/Athlete/p.210407> | "Matheus Pereira" | <http://example.com/Participation/E2128607-p.210407> | <http://example.com/Participation/E2128607-EPLT35> | <http://example.com/Membership/EPLT35-p.210407> | <https://sportschema.org/ontologies/soccer/shotsPenaltyShotMissed>  | "0"       |
| <http://example.com/Competition/l.premierleague.com-2020> | <http://example.com/Event/E2128607> | "Event E2128607" | <http://example.com/Team/EPLT35> | "West Bromwich Albion" | <http://example.com/Athlete/p.210407> | "Matheus Pereira" | <http://example.com/Participation/E2128607-p.210407> | <http://example.com/Participation/E2128607-EPLT35> | <http://example.com/Membership/EPLT35-p.210407> | <https://sportschema.org/ontologies/soccer/shotsPenaltyShotScored>  | "1"       |
| <http://example.com/Competition/l.premierleague.com-2020> | <http://example.com/Event/E2128607> | "Event E2128607" | <http://example.com/Team/EPLT35> | "West Bromwich Albion" | <http://example.com/Athlete/p.210407> | "Matheus Pereira" | <http://example.com/Participation/E2128607-p.210407> | <http://example.com/Participation/E2128607-EPLT35> | <http://example.com/Membership/EPLT35-p.210407> | <https://sportschema.org/ontologies/soccer/shotsTotal>              | "4"       |
| <http://example.com/Competition/l.premierleague.com-2020> | <http://example.com/Event/E2128607> | "Event E2128607" | <http://example.com/Team/EPLT35> | "West Bromwich Albion" | <http://example.com/Athlete/p.210407> | "Matheus Pereira" | <http://example.com/Participation/E2128607-p.210407> | <http://example.com/Participation/E2128607-EPLT35> | <http://example.com/Membership/EPLT35-p.210407> | <https://sportschema.org/ontologies/soccer/tacklesLost>             | "1"       |
| <http://example.com/Competition/l.premierleague.com-2020> | <http://example.com/Event/E2128607> | "Event E2128607" | <http://example.com/Team/EPLT35> | "West Bromwich Albion" | <http://example.com/Athlete/p.210407> | "Matheus Pereira" | <http://example.com/Participation/E2128607-p.210407> | <http://example.com/Participation/E2128607-EPLT35> | <http://example.com/Membership/EPLT35-p.210407> | <https://sportschema.org/ontologies/soccer/tacklesTotal>            | "3"       |
| <http://example.com/Competition/l.premierleague.com-2020> | <http://example.com/Event/E2128607> | "Event E2128607" | <http://example.com/Team/EPLT35> | "West Bromwich Albion" | <http://example.com/Athlete/p.210407> | "Matheus Pereira" | <http://example.com/Participation/E2128607-p.210407> | <http://example.com/Participation/E2128607-EPLT35> | <http://example.com/Membership/EPLT35-p.210407> | <https://sportschema.org/ontologies/soccer/tacklesWon>              | "2"       |
| <http://example.com/Competition/l.premierleague.com-2020> | <http://example.com/Event/E2128607> | "Event E2128607" | <http://example.com/Team/EPLT35> | "West Bromwich Albion" | <http://example.com/Athlete/p.210407> | "Matheus Pereira" | <http://example.com/Participation/E2128607-p.210407> | <http://example.com/Participation/E2128607-EPLT35> | <http://example.com/Membership/EPLT35-p.210407> | <https://sportschema.org/ontologies/soccer/touches>                 | "48"      |
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
